name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
IMG_0083_,IMG_0083_3_4_0096SET_registered.tif,IMG_0083_2_4_0096SET_registered.tif,IMG_0083_1_4_0096SET_registered.tif,IMG_0083_5_4_0096SET_registered.tif,IMG_0083_4_4_0096SET_registered.tif,Field93,2021-06-08,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field93/2021-06-08/no_blackgrass,no_blackgrass,train
IMG_0117_,IMG_0117_3_3_0148SET_registered.tif,IMG_0117_2_3_0148SET_registered.tif,IMG_0117_1_3_0148SET_registered.tif,IMG_0117_5_3_0148SET_registered.tif,IMG_0117_4_3_0148SET_registered.tif,Field95,2021-04-28,medium_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/medium_blackgrass,blackgrass,train
IMG_0084_,IMG_0084_3_2_0027SET_registered.tif,IMG_0084_2_2_0027SET_registered.tif,IMG_0084_1_2_0027SET_registered.tif,IMG_0084_5_2_0027SET_registered.tif,IMG_0084_4_2_0027SET_registered.tif,Field54,2021-01-21,medium_blackgrass,early,winter_wheat,type8,../data/Field54/2021-01-21/medium_blackgrass,blackgrass,train
IMG_0081_,IMG_0081_3_3_0144SET_registered.tif,IMG_0081_2_3_0144SET_registered.tif,IMG_0081_1_3_0144SET_registered.tif,IMG_0081_5_3_0144SET_registered.tif,IMG_0081_4_3_0144SET_registered.tif,Field53,2021-04-28,no_blackgrass,mid,winter_wheat,type8,../data/Field53/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0075_,IMG_0075_3_3_0140SET_registered.tif,IMG_0075_2_3_0140SET_registered.tif,IMG_0075_1_3_0140SET_registered.tif,IMG_0075_5_3_0140SET_registered.tif,IMG_0075_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
IMG_0005_,IMG_0005_3_0181SET_registered.tif,IMG_0005_2_0181SET_registered.tif,IMG_0005_1_0181SET_registered.tif,IMG_0005_5_0181SET_registered.tif,IMG_0005_4_0181SET_registered.tif,Field29,2020-11-17,medium_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/medium_blackgrass,blackgrass,train
IMG_0019_,IMG_0019_3_2_0068SET_registered.tif,IMG_0019_2_2_0068SET_registered.tif,IMG_0019_1_2_0068SET_registered.tif,IMG_0019_5_2_0068SET_registered.tif,IMG_0019_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0080_,IMG_0080_3_3_0174SET_registered.tif,IMG_0080_2_3_0174SET_registered.tif,IMG_0080_1_3_0174SET_registered.tif,IMG_0080_5_3_0174SET_registered.tif,IMG_0080_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
IMG_0015_,IMG_0015_3_4_0068SET_registered.tif,IMG_0015_2_4_0068SET_registered.tif,IMG_0015_1_4_0068SET_registered.tif,IMG_0015_5_4_0068SET_registered.tif,IMG_0015_4_4_0068SET_registered.tif,Field71,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field71/2021-05-26/no_blackgrass,no_blackgrass,train
IMG_0029_,IMG_0029_3_4_0086SET_registered.tif,IMG_0029_2_4_0086SET_registered.tif,IMG_0029_1_4_0086SET_registered.tif,IMG_0029_5_4_0086SET_registered.tif,IMG_0029_4_4_0086SET_registered.tif,Field109,2021-06-03,dense_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/dense_blackgrass,blackgrass,train
IMG_0053_,IMG_0053_3_2_0104SET_registered.tif,IMG_0053_2_2_0104SET_registered.tif,IMG_0053_1_2_0104SET_registered.tif,IMG_0053_5_2_0104SET_registered.tif,IMG_0053_4_2_0104SET_registered.tif,Field23,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field23/2021-02-17/no_blackgrass,no_blackgrass,train
IMG_0083_,IMG_0083_3_2_0133SET_registered.tif,IMG_0083_2_2_0133SET_registered.tif,IMG_0083_1_2_0133SET_registered.tif,IMG_0083_5_2_0133SET_registered.tif,IMG_0083_4_2_0133SET_registered.tif,Field78,2021-03-03,medium_blackgrass,mid,winter_barley,type4,../data/Field78/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0081_,IMG_0081_3_0166SET_registered.tif,IMG_0081_2_0165SET_registered.tif,IMG_0081_1_0166SET_registered.tif,IMG_0081_5_0165SET_registered.tif,IMG_0081_4_0165SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
IMG_0029_,IMG_0029_3_4_0025SET_registered.tif,IMG_0029_2_4_0025SET_registered.tif,IMG_0029_1_4_0025SET_registered.tif,IMG_0029_5_4_0025SET_registered.tif,IMG_0029_4_4_0025SET_registered.tif,Field16,2021-05-14,medium_blackgrass,late,winter_wheat,type7,../data/Field16/2021-05-14/medium_blackgrass,blackgrass,train
IMG_0107_,IMG_0107_3_3_0174SET_registered.tif,IMG_0107_2_3_0174SET_registered.tif,IMG_0107_1_3_0174SET_registered.tif,IMG_0107_5_3_0174SET_registered.tif,IMG_0107_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
IMG_0025_,IMG_0025_3_3_0150SET_registered.tif,IMG_0025_2_3_0150SET_registered.tif,IMG_0025_1_3_0150SET_registered.tif,IMG_0025_5_3_0150SET_registered.tif,IMG_0025_4_3_0150SET_registered.tif,Field95,2021-04-28,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0050_,IMG_0050_3_2_0138SET_registered.tif,IMG_0050_2_2_0138SET_registered.tif,IMG_0050_1_2_0138SET_registered.tif,IMG_0050_5_2_0138SET_registered.tif,IMG_0050_4_2_0138SET_registered.tif,Field82,2021-03-03,dense_blackgrass,mid,winter_wheat,type4,../data/Field82/2021-03-03/dense_blackgrass,blackgrass,train
IMG_0113_,IMG_0113_3_0207SET_registered.tif,IMG_0113_2_0207SET_registered.tif,IMG_0113_1_0207SET_registered.tif,IMG_0113_5_0207SET_registered.tif,IMG_0113_4_0207SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
IMG_0064_,IMG_0064_3_3_0010SET_registered.tif,IMG_0064_2_3_0010SET_registered.tif,IMG_0064_1_3_0010SET_registered.tif,IMG_0064_5_3_0010SET_registered.tif,IMG_0064_4_3_0010SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
IMG_0074_,IMG_0074_3_3_0193SET_registered.tif,IMG_0074_2_3_0193SET_registered.tif,IMG_0074_1_3_0193SET_registered.tif,IMG_0074_5_3_0193SET_registered.tif,IMG_0074_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
IMG_0090_,IMG_0090_3_0228SET_registered.tif,IMG_0090_2_0228SET_registered.tif,IMG_0090_1_0228SET_registered.tif,IMG_0090_5_0228SET_registered.tif,IMG_0090_4_0228SET_registered.tif,Field42,2020-12-14,dense_blackgrass,early,winter_wheat,type3,../data/Field42/2020-12-14/dense_blackgrass,blackgrass,train
IMG_0079_,IMG_0079_3_3_0187SET_registered.tif,IMG_0079_2_3_0187SET_registered.tif,IMG_0079_1_3_0187SET_registered.tif,IMG_0079_5_3_0187SET_registered.tif,IMG_0079_4_3_0187SET_registered.tif,Field23,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/medium_blackgrass,blackgrass,train
IMG_0046_,IMG_0046_3_3_0144SET_registered.tif,IMG_0046_2_3_0144SET_registered.tif,IMG_0046_1_3_0144SET_registered.tif,IMG_0046_5_3_0144SET_registered.tif,IMG_0046_4_3_0144SET_registered.tif,Field53,2021-04-28,no_blackgrass,mid,winter_wheat,type8,../data/Field53/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0003_,IMG_0003_3_4_0091SET_registered.tif,IMG_0003_2_4_0091SET_registered.tif,IMG_0003_1_4_0091SET_registered.tif,IMG_0003_5_4_0091SET_registered.tif,IMG_0003_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0097_,IMG_0097_3_2_0012SET_registered.tif,IMG_0097_2_2_0012SET_registered.tif,IMG_0097_1_2_0012SET_registered.tif,IMG_0097_5_2_0012SET_registered.tif,IMG_0097_4_2_0012SET_registered.tif,Field50,2021-01-18,medium_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/medium_blackgrass,blackgrass,train
IMG_0088_,IMG_0088_3_0207SET_registered.tif,IMG_0088_2_0207SET_registered.tif,IMG_0088_1_0207SET_registered.tif,IMG_0088_5_0208SET_registered.tif,IMG_0088_4_0208SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
IMG_0016_,IMG_0016_3_0208SET_registered.tif,IMG_0016_2_0208SET_registered.tif,IMG_0016_1_0208SET_registered.tif,IMG_0016_5_0208SET_registered.tif,IMG_0016_4_0208SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
IMG_0058_,IMG_0058_3_4_0091SET_registered.tif,IMG_0058_2_4_0091SET_registered.tif,IMG_0058_1_4_0091SET_registered.tif,IMG_0058_5_4_0091SET_registered.tif,IMG_0058_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0043_,IMG_0043_3_0213SET_registered.tif,IMG_0043_2_0213SET_registered.tif,IMG_0043_1_0213SET_registered.tif,IMG_0043_5_0213SET_registered.tif,IMG_0043_4_0213SET_registered.tif,Field41,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field41/2020-11-26/no_blackgrass,no_blackgrass,train
IMG_0062_,IMG_0062_3_2_0067SET_registered.tif,IMG_0062_2_2_0067SET_registered.tif,IMG_0062_1_2_0067SET_registered.tif,IMG_0062_5_2_0067SET_registered.tif,IMG_0062_4_2_0067SET_registered.tif,Field63,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field63/2021-01-29/no_blackgrass,no_blackgrass,train
IMG_0109_,IMG_0109_3_4_0091SET_registered.tif,IMG_0109_2_4_0091SET_registered.tif,IMG_0109_1_4_0091SET_registered.tif,IMG_0109_5_4_0091SET_registered.tif,IMG_0109_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0011_,IMG_0011_3_2_0103SET_registered.tif,IMG_0011_2_2_0103SET_registered.tif,IMG_0011_1_2_0103SET_registered.tif,IMG_0011_5_2_0103SET_registered.tif,IMG_0011_4_2_0103SET_registered.tif,Field23,2021-02-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field23/2021-02-17/dense_blackgrass,blackgrass,train
IMG_0087_,IMG_0087_3_2_0114SET_registered.tif,IMG_0087_2_2_0114SET_registered.tif,IMG_0087_1_2_0114SET_registered.tif,IMG_0087_5_2_0114SET_registered.tif,IMG_0087_4_2_0114SET_registered.tif,Field25,2021-02-19,medium_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/medium_blackgrass,blackgrass,train
IMG_0054_,IMG_0054_3_0181SET_registered.tif,IMG_0054_2_0181SET_registered.tif,IMG_0054_1_0181SET_registered.tif,IMG_0054_5_0181SET_registered.tif,IMG_0054_4_0181SET_registered.tif,Field29,2020-11-17,medium_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/medium_blackgrass,blackgrass,train
IMG_0043_,IMG_0043_3_2_0124SET_registered.tif,IMG_0043_2_2_0123SET_registered.tif,IMG_0043_1_2_0123SET_registered.tif,IMG_0043_5_2_0123SET_registered.tif,IMG_0043_4_2_0123SET_registered.tif,Field72,2021-02-26,dense_blackgrass,mid,winter_barley,type8,../data/Field72/2021-02-26/dense_blackgrass,blackgrass,train
IMG_0049_,IMG_0049_3_3_0046SET_registered.tif,IMG_0049_2_3_0046SET_registered.tif,IMG_0049_1_3_0046SET_registered.tif,IMG_0049_5_3_0046SET_registered.tif,IMG_0049_4_3_0046SET_registered.tif,Field45,2021-04-15(HELDOUTDATASET),dense_blackgrass,mid,winter_wheat,type3,../data/Field45/2021-04-15(HELDOUTDATASET)/dense_blackgrass,blackgrass,train
IMG_0145_,IMG_0145_3_4_0037SET_registered.tif,IMG_0145_2_4_0037SET_registered.tif,IMG_0145_1_4_0037SET_registered.tif,IMG_0145_5_4_0037SET_registered.tif,IMG_0145_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
IMG_0051_,IMG_0051_3_3_0050SET_registered.tif,IMG_0051_2_3_0050SET_registered.tif,IMG_0051_1_3_0050SET_registered.tif,IMG_0051_5_3_0050SET_registered.tif,IMG_0051_4_3_0050SET_registered.tif,Field43,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field43/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0022_,IMG_0022_3_3_0140SET_registered.tif,IMG_0022_2_3_0140SET_registered.tif,IMG_0022_1_3_0140SET_registered.tif,IMG_0022_5_3_0140SET_registered.tif,IMG_0022_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
IMG_0051_,IMG_0051_3_4_0030SET_registered.tif,IMG_0051_2_4_0030SET_registered.tif,IMG_0051_1_4_0030SET_registered.tif,IMG_0051_5_4_0030SET_registered.tif,IMG_0051_4_4_0030SET_registered.tif,Field17,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field17/2021-05-14/no_blackgrass,no_blackgrass,train
IMG_0026_,IMG_0026_3_3_0055SET_registered.tif,IMG_0026_2_3_0055SET_registered.tif,IMG_0026_1_3_0055SET_registered.tif,IMG_0026_5_3_0055SET_registered.tif,IMG_0026_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
IMG_0164_,IMG_0164_3_0142SET_registered.tif,IMG_0164_2_0142SET_registered.tif,IMG_0164_1_0142SET_registered.tif,IMG_0164_5_0142SET_registered.tif,IMG_0164_4_0142SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
IMG_0056_,IMG_0056_3_4_0082SET_registered.tif,IMG_0056_2_4_0082SET_registered.tif,IMG_0056_1_4_0082SET_registered.tif,IMG_0056_5_4_0082SET_registered.tif,IMG_0056_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
IMG_0018_,IMG_0018_3_3_0003SET_registered.tif,IMG_0018_2_3_0003SET_registered.tif,IMG_0018_1_3_0003SET_registered.tif,IMG_0018_5_3_0003SET_registered.tif,IMG_0018_4_3_0003SET_registered.tif,Field39,2021-03-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/dense_blackgrass,blackgrass,train
IMG_0028_,IMG_0028_3_3_0116SET_registered.tif,IMG_0028_2_3_0116SET_registered.tif,IMG_0028_1_3_0116SET_registered.tif,IMG_0028_5_3_0116SET_registered.tif,IMG_0028_4_3_0116SET_registered.tif,Field93,2021-04-23,medium_blackgrass,springcrop_early,spring_barley,type8,../data/Field93/2021-04-23/medium_blackgrass,blackgrass,train
IMG_0018_,IMG_0018_3_0150SET_registered.tif,IMG_0018_2_0150SET_registered.tif,IMG_0018_1_0150SET_registered.tif,IMG_0018_5_0150SET_registered.tif,IMG_0018_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
IMG_0051_,IMG_0051_3_2_0131SET_registered.tif,IMG_0051_2_2_0131SET_registered.tif,IMG_0051_1_2_0131SET_registered.tif,IMG_0051_5_2_0131SET_registered.tif,IMG_0051_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0080_,IMG_0080_3_4_0058SET_registered.tif,IMG_0080_2_4_0058SET_registered.tif,IMG_0080_1_4_0058SET_registered.tif,IMG_0080_5_4_0058SET_registered.tif,IMG_0080_4_4_0058SET_registered.tif,Field104,2021-05-25,no_blackgrass,late,winter_wheat,type7,../data/Field104/2021-05-25/no_blackgrass,no_blackgrass,train
IMG_0063_,IMG_0063_3_4_0098SET_registered.tif,IMG_0063_2_4_0098SET_registered.tif,IMG_0063_1_4_0098SET_registered.tif,IMG_0063_5_4_0098SET_registered.tif,IMG_0063_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,train
IMG_0090_,IMG_0090_3_4_0071SET_registered.tif,IMG_0090_2_4_0071SET_registered.tif,IMG_0090_1_4_0071SET_registered.tif,IMG_0090_5_4_0071SET_registered.tif,IMG_0090_4_4_0071SET_registered.tif,Field73,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/no_blackgrass,no_blackgrass,train
IMG_0107_,IMG_0107_3_4_0069SET_registered.tif,IMG_0107_2_4_0069SET_registered.tif,IMG_0107_1_4_0069SET_registered.tif,IMG_0107_5_4_0069SET_registered.tif,IMG_0107_4_4_0069SET_registered.tif,Field71,2021-05-26,medium_blackgrass,late,winter_wheat,type8,../data/Field71/2021-05-26/medium_blackgrass,blackgrass,train
IMG_0082_,IMG_0082_3_4_0077SET_registered.tif,IMG_0082_2_4_0077SET_registered.tif,IMG_0082_1_4_0077SET_registered.tif,IMG_0082_5_4_0077SET_registered.tif,IMG_0082_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
IMG_0056_,IMG_0056_3_2_0027SET_registered.tif,IMG_0056_2_2_0027SET_registered.tif,IMG_0056_1_2_0027SET_registered.tif,IMG_0056_5_2_0027SET_registered.tif,IMG_0056_4_2_0027SET_registered.tif,Field54,2021-01-21,medium_blackgrass,early,winter_wheat,type8,../data/Field54/2021-01-21/medium_blackgrass,blackgrass,train
IMG_0006_,IMG_0006_3_4_0094SET_registered.tif,IMG_0006_2_4_0094SET_registered.tif,IMG_0006_1_4_0095SET_registered.tif,IMG_0006_5_4_0095SET_registered.tif,IMG_0006_4_4_0095SET_registered.tif,Field93,2021-06-08,dense_blackgrass,springcrop_mid,spring_barley,type8,../data/Field93/2021-06-08/dense_blackgrass,blackgrass,train
IMG_0061_,IMG_0061_3_0241SET_registered.tif,IMG_0061_2_0241SET_registered.tif,IMG_0061_1_0241SET_registered.tif,IMG_0061_5_0241SET_registered.tif,IMG_0061_4_0241SET_registered.tif,Field48,2020-12-16,no_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/no_blackgrass,no_blackgrass,train
IMG_0083_,IMG_0083_3_3_0174SET_registered.tif,IMG_0083_2_3_0174SET_registered.tif,IMG_0083_1_3_0174SET_registered.tif,IMG_0083_5_3_0174SET_registered.tif,IMG_0083_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
IMG_0054_,IMG_0054_3_3_0011SET_registered.tif,IMG_0054_2_3_0011SET_registered.tif,IMG_0054_1_3_0011SET_registered.tif,IMG_0054_5_3_0011SET_registered.tif,IMG_0054_4_3_0011SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0047_,IMG_0047_3_3_0188SET_registered.tif,IMG_0047_2_3_0188SET_registered.tif,IMG_0047_1_3_0188SET_registered.tif,IMG_0047_5_3_0188SET_registered.tif,IMG_0047_4_3_0188SET_registered.tif,Field23,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/no_blackgrass,no_blackgrass,train
IMG_0069_,IMG_0069_3_3_0144SET_registered.tif,IMG_0069_2_3_0144SET_registered.tif,IMG_0069_1_3_0144SET_registered.tif,IMG_0069_5_3_0144SET_registered.tif,IMG_0069_4_3_0144SET_registered.tif,Field53,2021-04-28,no_blackgrass,mid,winter_wheat,type8,../data/Field53/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0029_,IMG_0029_3_0185SET_registered.tif,IMG_0029_2_0186SET_registered.tif,IMG_0029_1_0185SET_registered.tif,IMG_0029_5_0186SET_registered.tif,IMG_0029_4_0186SET_registered.tif,Field14,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/medium_blackgrass,blackgrass,train
IMG_0001_,IMG_0001_3_3_0060SET_registered.tif,IMG_0001_2_3_0060SET_registered.tif,IMG_0001_1_3_0060SET_registered.tif,IMG_0001_5_3_0060SET_registered.tif,IMG_0001_4_3_0060SET_registered.tif,Field48,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field48/2021-04-16/no_blackgrass,no_blackgrass,train
IMG_0043_,IMG_0043_3_2_0137SET_registered.tif,IMG_0043_2_2_0137SET_registered.tif,IMG_0043_1_2_0137SET_registered.tif,IMG_0043_5_2_0137SET_registered.tif,IMG_0043_4_2_0137SET_registered.tif,Field81,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field81/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0036_,IMG_0036_3_2_0137SET_registered.tif,IMG_0036_2_2_0137SET_registered.tif,IMG_0036_1_2_0137SET_registered.tif,IMG_0036_5_2_0137SET_registered.tif,IMG_0036_4_2_0137SET_registered.tif,Field81,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field81/2021-03-03/medium_blackgrass,blackgrass,train
IMG_0025_,IMG_0025_3_3_0187SET_registered.tif,IMG_0025_2_3_0187SET_registered.tif,IMG_0025_1_3_0187SET_registered.tif,IMG_0025_5_3_0187SET_registered.tif,IMG_0025_4_3_0187SET_registered.tif,Field23,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/medium_blackgrass,blackgrass,train
IMG_0084_,IMG_0084_3_0147SET_registered.tif,IMG_0084_2_0147SET_registered.tif,IMG_0084_1_0147SET_registered.tif,IMG_0084_5_0147SET_registered.tif,IMG_0084_4_0147SET_registered.tif,Field15,2020-11-04,no_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/no_blackgrass,no_blackgrass,train
IMG_0059_,IMG_0059_3_3_0055SET_registered.tif,IMG_0059_2_3_0055SET_registered.tif,IMG_0059_1_3_0055SET_registered.tif,IMG_0059_5_3_0055SET_registered.tif,IMG_0059_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
IMG_0084_,IMG_0084_3_4_0076SET_registered.tif,IMG_0084_2_4_0076SET_registered.tif,IMG_0084_1_4_0076SET_registered.tif,IMG_0084_5_4_0076SET_registered.tif,IMG_0084_4_4_0076SET_registered.tif,Field38,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/dense_blackgrass,blackgrass,train
IMG_0062_,IMG_0062_3_0213SET_registered.tif,IMG_0062_2_0213SET_registered.tif,IMG_0062_1_0213SET_registered.tif,IMG_0062_5_0213SET_registered.tif,IMG_0062_4_0213SET_registered.tif,Field41,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field41/2020-11-26/no_blackgrass,no_blackgrass,train
IMG_0145_,IMG_0145_3_3_0142SET_registered.tif,IMG_0145_2_3_0142SET_registered.tif,IMG_0145_1_3_0142SET_registered.tif,IMG_0145_5_3_0142SET_registered.tif,IMG_0145_4_3_0142SET_registered.tif,Field63,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field63/2021-04-27/no_blackgrass,no_blackgrass,train
IMG_0020_,IMG_0020_3_4_0098SET_registered.tif,IMG_0020_2_4_0098SET_registered.tif,IMG_0020_1_4_0098SET_registered.tif,IMG_0020_5_4_0098SET_registered.tif,IMG_0020_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,train
IMG_0081_,IMG_0081_3_0207SET_registered.tif,IMG_0081_2_0208SET_registered.tif,IMG_0081_1_0208SET_registered.tif,IMG_0081_5_0207SET_registered.tif,IMG_0081_4_0208SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
IMG_0058_,IMG_0058_3_0146SET_registered.tif,IMG_0058_2_0146SET_registered.tif,IMG_0058_1_0146SET_registered.tif,IMG_0058_5_0146SET_registered.tif,IMG_0058_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
IMG_0180_,IMG_0180_3_3_0150SET_registered.tif,IMG_0180_2_3_0150SET_registered.tif,IMG_0180_1_3_0150SET_registered.tif,IMG_0180_5_3_0150SET_registered.tif,IMG_0180_4_3_0150SET_registered.tif,Field95,2021-04-28,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/no_blackgrass,no_blackgrass,train
IMG_0072_,IMG_0072_3_0147SET_registered.tif,IMG_0072_2_0147SET_registered.tif,IMG_0072_1_0147SET_registered.tif,IMG_0072_5_0147SET_registered.tif,IMG_0072_4_0147SET_registered.tif,Field15,2020-11-04,no_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/no_blackgrass,no_blackgrass,train
IMG_0017_,IMG_0017_3_0145SET_registered.tif,IMG_0017_2_0145SET_registered.tif,IMG_0017_1_0145SET_registered.tif,IMG_0017_5_0145SET_registered.tif,IMG_0017_4_0144SET_registered.tif,Field14,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-04/medium_blackgrass,blackgrass,train
IMG_0069_,IMG_0069_3_3_0035SET_registered.tif,IMG_0069_2_3_0035SET_registered.tif,IMG_0069_1_3_0035SET_registered.tif,IMG_0069_5_3_0035SET_registered.tif,IMG_0069_4_3_0035SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
IMG_0068_,IMG_0068_3_3_0032SET_registered.tif,IMG_0068_2_3_0032SET_registered.tif,IMG_0068_1_3_0032SET_registered.tif,IMG_0068_5_3_0032SET_registered.tif,IMG_0068_4_3_0032SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
